Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAL,AAPL,AMD,AMZN,BAC,CCL,CPNG,F,GOLD,INTC,MARA,NIO,NVDA,PFE,PLTR,RIVN,SOFI,TCN,TSLA,VALE,AAL,AAPL,AMD,AMZN,BAC,CCL,CPNG,F,GOLD,INTC,MARA,NIO,NVDA,PFE,PLTR,RIVN,SOFI,TCN,TSLA,VALE,AAL,AAPL,AMD,AMZN,BAC,CCL,CPNG,F,GOLD,INTC,MARA,NIO,NVDA,PFE,PLTR,RIVN,SOFI,TCN,TSLA,VALE,AAL,AAPL,AMD,AMZN,BAC,CCL,CPNG,F,GOLD,INTC,MARA,NIO,NVDA,PFE,PLTR,RIVN,SOFI,TCN,TSLA,VALE,AAL,AAPL,AMD,AMZN,BAC,CCL,CPNG,F,GOLD,INTC,MARA,NIO,NVDA,PFE,PLTR,RIVN,SOFI,TCN,TSLA,VALE,AAL,AAPL,AMD,AMZN,BAC,CCL,CPNG,F,GOLD,INTC,MARA,NIO,NVDA,PFE,PLTR,RIVN,SOFI,TCN,TSLA,VALE
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-03,18.75,179.7245635986328,150.24000549316406,170.4044952392578,43.4603271484375,21.40999984741211,28.719999313354492,18.578035354614258,17.32604217529297,49.865264892578125,32.88999938964844,33.470001220703125,300.7810363769531,51.70851516723633,18.530000686645508,102.72000122070312,15.680000305175781,14.26655387878418,399.9266662597656,11.524236679077148,18.75,182.00999450683594,150.24000549316406,170.4044952392578,46.18000030517578,21.40999984741211,28.719999313354492,21.770000457763672,18.540000915527344,53.209999084472656,32.88999938964844,33.470001220703125,301.2099914550781,56.650001525878906,18.530000686645508,102.72000122070312,15.680000305175781,15.029999732971191,399.9266662597656,13.8100004196167,19.18000030517578,182.8800048828125,151.64999389648438,170.70350646972656,46.4900016784668,21.739999771118164,29.649999618530273,21.8799991607666,18.799999237060547,53.22999954223633,34.189998626708984,33.79999923706055,307.1099853515625,58.54999923706055,18.569000244140625,106.55000305175781,16.1299991607666,15.40999984741211,400.3566589355469,14.130000114440918,18.200000762939453,177.7100067138672,145.02000427246094,166.16050720214844,44.97999954223633,20.43000030517578,28.40999984741211,21.059999465942383,18.520000457763672,51.599998474121094,32.349998474121094,31.8799991607666,297.8500061035156,56.34000015258789,17.860000610351562,100.25,15.449999809265137,14.774999618530273,378.67999267578125,13.8100004196167,18.229999542236328,177.8300018310547,145.13999938964844,167.5500030517578,45.09000015258789,20.559999465942383,29.649999618530273,21.270000457763672,18.780000686645508,51.650001525878906,33.68000030517578,33.52000045776367,298.1499938964844,58.5,18.360000610351562,106.13999938964844,16.100000381469727,15.390000343322754,382.5833435058594,14.09000015258789,42781000,104487900,59396600,63520000,58587900,38836800,4278100,110449000,12996700,33857600,6798800,64286500,39154700,57219200,34283600,8346800,27500900,124800,103931400,20177800
2022-01-04,19.020000457763672,177.44357299804688,144.4199981689453,167.52200317382812,45.163734436035156,21.729999542236328,26.40999984741211,20.745615005493164,17.503599166870117,49.79966354370117,34.130001068115234,31.579999923706055,292.48284912109375,49.773433685302734,18.170000076293945,101.38999938964844,15.050000190734863,14.209601402282715,383.1966552734375,11.307270050048828,19.020000457763672,179.6999969482422,144.4199981689453,167.52200317382812,47.9900016784668,21.729999542236328,26.40999984741211,24.309999465942383,18.729999542236328,53.13999938964844,34.130001068115234,31.579999923706055,292.8999938964844,54.529998779296875,18.170000076293945,101.38999938964844,15.050000190734863,14.970000267028809,383.1966552734375,13.550000190734863,19.459999084472656,182.94000244140625,152.4199981689453,171.39999389648438,48.43000030517578,22.3799991607666,28.700000762939453,24.559999465942383,18.90999984741211,53.939998626708984,35.47999954223633,33.38999938964844,304.67999267578125,56.43000030517578,18.84000015258789,106.80000305175781,15.861000061035156,15.239999771118164,402.6666564941406,13.869999885559082,18.850000381469727,179.1199951171875,140.6999969482422,166.34950256347656,47.040000915527344,21.510000228881836,26.3799991607666,22.420000076293945,18.559999465942383,52.650001525878906,32.63999938964844,31.110000610351562,283.489990234375,53.939998626708984,17.790000915527344,99.01399993896484,14.59000015258789,14.6899995803833,374.3500061035156,13.539999961853027,19.219999313354492,182.6300048828125,151.00999450683594,170.43800354003906,47.060001373291016,22.059999465942383,28.56999969482422,22.520000457763672,18.600000381469727,53.56999969482422,33.599998474121094,33.349998474121094,302.7699890136719,56.220001220703125,18.610000610351562,102.98999786376953,15.609999656677246,15.220000267028809,396.51666259765625,13.84000015258789,29266600,99310400,80200500,70726000,74606700,44776400,11873200,311645200,14194500,45681400,10570500,47866800,52715400,66993100,39643200,12152200,34175900,261700,100248300,41351400
2022-01-05,18.68000030517578,172.72357177734375,136.14999389648438,164.35699462890625,44.40143966674805,21.170000076293945,25.610000610351562,20.19092559814453,17.354074478149414,50.48377990722656,29.6200008392334,29.8799991607666,275.6468811035156,50.77748489379883,16.959999084472656,90.01000213623047,14.100000381469727,14.133665084838867,362.7066650390625,11.399063110351562,18.68000030517578,174.9199981689453,136.14999389648438,164.35699462890625,47.18000030517578,21.170000076293945,25.610000610351562,23.65999984741211,18.56999969482422,53.869998931884766,29.6200008392334,29.8799991607666,276.0400085449219,55.630001068115234,16.959999084472656,90.01000213623047,14.100000381469727,14.890000343322754,362.7066650390625,13.65999984741211,19.389999389648438,180.1699981689453,143.75999450683594,167.12649536132812,48.369998931884766,22.170000076293945,26.816999435424805,24.950000762939453,19.100000381469727,56.16999816894531,33.900001525878906,31.940000534057617,294.1600036621094,56.439998626708984,18.56800079345703,99.21499633789062,15.229999542236328,15.079999923706055,390.11334228515625,13.930000305175781,18.510000228881836,174.63999938964844,135.2899932861328,164.35699462890625,47.15999984741211,21.059999465942383,25.389999389648438,23.469999313354492,18.540000915527344,53.83000183105469,29.209999084472656,29.780000686645508,275.3299865722656,55.369998931884766,16.8700008392334,89.27999877929688,14.039999961853027,14.8100004196167,360.336669921875,13.59000015258789,19.1299991607666,179.61000061035156,142.82000732421875,166.88299560546875,48.13999938964844,21.790000915527344,26.700000762939453,24.059999465942383,18.940000534057617,54.189998626708984,33.29999923706055,30.969999313354492,289.489990234375,55.84000015258789,18.030000686645508,98.31999969482422,14.880000114440918,15.0,382.2166748046875,13.680000305175781,34447900,94537600,65403200,64302000,57791600,31833200,9257300,253540000,20273400,59109300,15872200,42442700,49806400,52956400,58445900,18645100,35103100,637200,80119800,58210800
2022-01-06,18.56999969482422,169.84024047851562,136.22999572753906,163.25399780273438,45.295494079589844,21.06999969482422,25.65999984741211,20.873620986938477,16.840087890625,50.61497497558594,29.299999237060547,29.309999465942383,281.3786926269531,50.056392669677734,16.739999771118164,87.33000183105469,13.779999732971191,14.560807228088379,354.8999938964844,11.691132545471191,18.56999969482422,172.0,136.22999572753906,163.25399780273438,48.130001068115234,21.06999969482422,25.65999984741211,24.459999084472656,18.020000457763672,54.0099983215332,29.299999237060547,29.309999465942383,281.7799987792969,54.84000015258789,16.739999771118164,87.33000183105469,13.779999732971191,15.34000015258789,354.8999938964844,14.010000228881836,19.059999465942383,175.3000030517578,138.0,164.8000030517578,48.15999984741211,21.989999771118164,25.889999389648438,24.6200008392334,18.309999465942383,54.66999816894531,30.40999984741211,30.540000915527344,284.3800048828125,55.630001068115234,17.18000030517578,92.02999877929688,14.270000457763672,15.369999885559082,362.6666564941406,14.140000343322754,18.350000381469727,171.63999938964844,131.77000427246094,161.93699645996094,47.189998626708984,21.020000457763672,24.510000228881836,23.360000610351562,17.989999771118164,53.41999816894531,27.0,28.280000686645508,270.6499938964844,54.4900016784668,16.05500030517578,75.12999725341797,13.010000228881836,14.84000015258789,340.1666564941406,13.869999885559082,18.889999389648438,172.6999969482422,136.19000244140625,163.45050048828125,47.97999954223633,21.6200008392334,25.510000228881836,24.09000015258789,18.280000686645508,54.61000061035156,29.709999084472656,30.010000228881836,276.3999938964844,55.15999984741211,16.8700008392334,91.87999725341797,14.015999794006348,14.989999771118164,359.0,13.979999542236328,19097700,96904000,64802900,51958000,52040900,31459900,7126900,155058800,21071800,35757900,10608000,48723200,45418600,37000400,49737100,39827100,46269400,771100,90336600,29066000
2022-01-07,19.280000686645508,170.00811767578125,132.0,162.5540008544922,46.283653259277344,21.899999618530273,25.969999313354492,20.856555938720703,16.91485023498535,50.080810546875,28.489999771118164,29.299999237060547,272.0819396972656,50.859642028808594,16.559999465942383,86.27999877929688,13.739999771118164,14.314014434814453,342.32000732421875,12.358720779418945,19.280000686645508,172.1699981689453,132.0,162.5540008544922,49.18000030517578,21.899999618530273,25.969999313354492,24.440000534057617,18.100000381469727,53.439998626708984,28.489999771118164,29.299999237060547,272.4700012207031,55.720001220703125,16.559999465942383,86.27999877929688,13.739999771118164,15.079999923706055,342.32000732421875,14.8100004196167,19.59000015258789,174.13999938964844,137.44000244140625,165.24349975585938,49.310001373291016,22.290000915527344,26.295000076293945,24.90999984741211,18.219999313354492,54.38999938964844,29.40999984741211,30.420000076293945,284.2200012207031,55.77000045776367,17.329999923706055,89.2699966430664,14.399999618530273,15.449999809265137,360.30999755859375,14.829999923706055,18.579999923706055,171.02999877929688,131.1300048828125,162.031005859375,48.060001373291016,21.1200008392334,25.549999237060547,24.040000915527344,17.93000030517578,53.150001525878906,27.200000762939453,28.780000686645508,270.57000732421875,54.630001068115234,16.475000381469727,81.62100219726562,13.619999885559082,14.930000305175781,336.6666564941406,14.109999656677246,18.75,172.88999938964844,136.27999877929688,163.83900451660156,48.150001525878906,21.350000381469727,25.6299991607666,24.670000076293945,18.09000015258789,54.189998626708984,28.479999542236328,29.450000762939453,281.4100036621094,55.36000061035156,16.700000762939453,87.0199966430664,13.821000099182129,15.430000305175781,360.1233215332031,14.109999656677246,42399500,86709100,58441100,46606000,59082600,37140600,6481700,127017500,12787600,30717200,9316400,40781500,40993900,27703400,37989300,17515900,28716200,396200,84164700,45638800
2022-01-10,18.790000915527344,170.02786254882812,132.0,161.48599243164062,46.048377990722656,21.399999618530273,24.1200008392334,20.353063583374023,17.40080451965332,51.73954772949219,28.93000030517578,28.90999984741211,273.6097717285156,51.33427810668945,16.5,81.44000244140625,13.369999885559082,14.190618515014648,352.7066650390625,12.225202560424805,18.790000915527344,172.19000244140625,132.0,161.48599243164062,48.93000030517578,21.399999618530273,24.1200008392334,23.850000381469727,18.6200008392334,55.209999084472656,28.93000030517578,28.90999984741211,274.0,56.2400016784668,16.5,81.44000244140625,13.369999885559082,14.949999809265137,352.7066650390625,14.649999618530273,19.389999389648438,172.5,132.4199981689453,161.6614990234375,50.08000183105469,22.1299991607666,25.6299991607666,24.440000534057617,18.6299991607666,55.310001373291016,29.219999313354492,29.15999984741211,274.69000244140625,56.2599983215332,16.56999969482422,83.75,13.489999771118164,15.0600004196167,353.0333251953125,14.880000114440918,18.68000030517578,168.1699981689453,125.02999877929688,156.30450439453125,48.34000015258789,20.959999084472656,22.8799991607666,23.350000381469727,18.040000915527344,53.310001373291016,26.270000457763672,27.780000686645508,256.44000244140625,54.7400016784668,15.350000381469727,77.6500015258789,12.819999694824219,14.859999656677246,326.6666564941406,14.529999732971191,19.239999771118164,169.0800018310547,129.0800018310547,160.5854949951172,49.90999984741211,22.0,25.559999465942383,24.100000381469727,18.059999465942383,53.970001220703125,26.8799991607666,29.0,265.80999755859375,55.709999084472656,16.190000534057617,83.5199966430664,13.454999923706055,15.0600004196167,333.3333435058594,14.850000381469727,25707700,106765600,84671300,87798000,66839500,32828800,16072900,122800700,19743700,49260800,11521500,44833600,59468100,34044700,77649400,17289800,37040300,179900,91815000,27748400
2022-01-11,19.020000457763672,172.88156127929688,137.30999755859375,165.36199951171875,46.311885833740234,21.979999542236328,25.049999237060547,20.779748916625977,17.625085830688477,52.39554214477539,29.579999923706055,30.020000457763672,277.77386474609375,51.745018005371094,16.889999389648438,83.55000305175781,13.9399995803833,14.408935546875,354.79998779296875,12.717549324035645,19.020000457763672,175.0800018310547,137.30999755859375,165.36199951171875,49.209999084472656,21.979999542236328,25.049999237060547,24.350000381469727,18.860000610351562,55.90999984741211,29.579999923706055,30.020000457763672,278.1700134277344,56.689998626708984,16.889999389648438,83.55000305175781,13.9399995803833,15.180000305175781,354.79998779296875,15.239999771118164,19.200000762939453,175.17999267578125,138.99000549316406,166.35000610351562,49.25,22.219999313354492,25.094999313354492,24.350000381469727,18.8799991607666,56.08000183105469,30.3799991607666,30.440000534057617,280.6499938964844,57.43000030517578,17.25,86.58000183105469,14.140000343322754,15.220000267028809,358.6166687011719,15.25,18.709999084472656,170.82000732421875,131.58999633789062,160.70150756835938,48.63999938964844,21.110000610351562,23.8799991607666,23.280000686645508,18.510000228881836,54.72999954223633,28.059999465942383,28.469999313354492,268.3900146484375,55.810001373291016,16.31999969482422,78.12000274658203,13.25,14.9399995803833,346.2733459472656,14.829999923706055,18.8799991607666,172.32000732421875,133.4499969482422,161.5,48.9900016784668,21.3799991607666,23.8799991607666,23.780000686645508,18.670000076293945,55.5,28.610000610351562,28.850000381469727,273.2300109863281,56.75,16.399999618530273,78.94000244140625,13.295000076293945,14.989999771118164,351.22332763671875,14.880000114440918,22531500,76138300,77153900,62806000,40454400,29608000,7363900,106011600,13733200,39795200,11142700,41475700,40408900,33576600,47442600,19970600,24517400,359500,66063300,31868700
2022-01-12,18.5,173.32595825195312,137.47000122070312,165.20700073242188,45.98249816894531,22.309999465942383,23.440000534057617,20.882156372070312,17.942821502685547,52.23623275756836,30.360000610351562,31.68000030517578,279.59124755859375,51.70851516723633,16.719999313354492,86.4800033569336,13.859999656677246,14.503854751586914,368.739990234375,12.976240158081055,18.5,175.52999877929688,137.47000122070312,165.20700073242188,48.86000061035156,22.309999465942383,23.440000534057617,24.469999313354492,19.200000762939453,55.7400016784668,30.360000610351562,31.68000030517578,279.989990234375,56.650001525878906,16.719999313354492,86.4800033569336,13.859999656677246,15.279999732971191,368.739990234375,15.550000190734863,19.260000228881836,177.17999267578125,140.57000732421875,166.8780059814453,49.380001068115234,22.459999084472656,25.479999542236328,24.84000015258789,19.239999771118164,56.279998779296875,31.790000915527344,31.860000610351562,285.95001220703125,57.15999984741211,17.459999084472656,88.06999969482422,14.420000076293945,15.3100004196167,371.61334228515625,15.600000381469727,18.350000381469727,174.82000732421875,135.77000427246094,164.41700744628906,48.68000030517578,21.799999237060547,23.3799991607666,24.010000228881836,18.780000686645508,54.810001373291016,29.799999237060547,30.34000015258789,276.0799865722656,55.900001525878906,16.399999618530273,82.62999725341797,13.75,15.15999984741211,357.5299987792969,15.319999694824219,19.15999984741211,176.1199951171875,138.58999633789062,166.5749969482422,49.16999816894531,22.18000030517578,25.135000228881836,24.610000610351562,18.920000076293945,56.13999938964844,31.360000610351562,31.200000762939453,280.6700134277344,56.34000015258789,17.15999984741211,84.9000015258789,14.300000190734863,15.210000038146973,359.6166687011719,15.5,41140900,74805200,69669600,50030000,41378000,33645000,10391600,104050000,19607800,29136800,14678500,54271700,38341300,27608500,39784200,14422800,24842400,158300,83739000,31876700
